REVENUE,CROSS_SELL_SUCCESS,TOTAL_MEALS_ORDERED,UNIQUE_MEALS_PURCH,CONTACTS_W_CUSTOMER_SERVICE,PRODUCT_CATEGORIES_VIEWED,AVG_TIME_PER_SITE_VISIT,MOBILE_NUMBER,CANCELLATIONS_BEFORE_NOON,CANCELLATIONS_AFTER_NOON,TASTES_AND_PREFERENCES,PC_LOGINS,MOBILE_LOGINS,WEEKLY_PLAN,EARLY_DELIVERIES,LATE_DELIVERIES,PACKAGE_LOCKER,REFRIGERATED_LOCKER,AVG_PREP_VID_TIME,LARGEST_ORDER_SIZE,MASTER_CLASSES_ATTENDED,MEDIAN_MEAL_RATING,AVG_CLICKS_PER_VISIT,TOTAL_PHOTOS_VIEWED
2850.00,0,50.00,9.00,6.00,3.00,66.80,0.00,1.00,0.00,1.00,6.00,2.00,2.00,9.00,2.00,0.00,0.00,147.80,3.00,0.00,3.00,13.00,0.00
1410.00,0,30.00,9.00,4.00,3.00,84.99,1.00,1.00,0.00,1.00,6.00,2.00,2.00,0.00,3.00,1.00,0.00,86.40,3.00,0.00,3.00,13.00,0.00
1660.00,0,56.00,2.00,8.00,8.00,39.23,1.00,1.00,0.00,0.00,6.00,2.00,12.00,0.00,1.00,1.00,0.00,115.10,3.00,0.00,3.00,11.00,30.00
840.00,0,15.00,3.00,12.00,4.00,105.00,1.00,0.00,0.00,1.00,6.00,1.00,0.00,7.00,1.00,0.00,0.00,84.50,3.00,0.00,2.00,15.00,0.00
1075.00,0,14.00,7.00,12.00,7.00,72.00,1.00,0.00,0.00,1.00,5.00,1.00,5.00,0.00,1.00,0.00,0.00,134.70,3.00,0.00,1.00,17.00,0.00
2240.00,0,76.00,1.00,5.00,10.00,48.00,1.00,2.00,1.00,1.00,5.00,2.00,0.00,0.00,0.00,0.00,0.00,126.60,3.00,2.00,2.00,17.00,0.00
980.00,0,15.00,9.00,11.00,8.00,49.04,0.00,1.00,0.00,1.00,5.00,2.00,8.00,0.00,3.00,0.00,0.00,86.40,3.00,0.00,1.00,18.00,0.00
1432.00,0,47.00,8.00,4.00,8.00,105.30,0.00,0.00,0.00,1.00,5.00,3.00,6.00,0.00,2.00,0.00,0.00,98.10,3.00,0.00,3.00,13.00,0.00
623.00,0,14.00,6.00,11.00,1.00,90.81,1.00,1.00,0.00,1.00,6.00,1.00,12.00,0.00,1.00,0.00,0.00,86.40,3.00,1.00,2.00,18.00,0.00
1495.00,1,44.00,3.00,6.00,3.00,125.60,1.00,0.00,1.00,0.00,6.00,1.00,8.00,0.00,4.00,1.00,0.00,150.50,4.00,1.00,3.00,13.00,90.00
1710.00,1,46.00,4.00,5.00,10.00,170.47,1.00,0.00,0.00,1.00,6.00,2.00,8.00,4.00,10.00,1.00,1.00,170.10,4.00,2.00,3.00,12.00,0.00
930.00,1,14.00,4.00,12.00,3.00,51.00,1.00,2.00,0.00,1.00,5.00,1.00,0.00,2.00,9.00,0.00,0.00,114.20,4.00,0.00,2.00,15.00,444.00
1860.00,1,80.00,3.00,6.00,1.00,102.20,1.00,2.00,0.00,1.00,6.00,2.00,9.00,0.00,4.00,0.00,0.00,121.20,4.00,0.00,3.00,12.00,0.00
1399.00,1,38.00,5.00,6.00,7.00,81.75,1.00,3.00,0.00,1.00,5.00,1.00,0.00,0.00,4.00,1.00,1.00,114.40,4.00,0.00,3.00,12.00,136.00
1470.00,1,133.00,3.00,7.00,3.00,24.08,1.00,0.00,0.00,1.00,6.00,2.00,12.00,9.00,1.00,1.00,0.00,132.20,4.00,1.00,3.00,15.00,0.00
2025.00,1,49.00,2.00,9.00,9.00,60.42,1.00,0.00,0.00,1.00,5.00,1.00,30.00,0.00,0.00,1.00,0.00,137.00,4.00,1.00,3.00,14.00,178.00
1789.00,1,71.00,5.00,5.00,1.00,102.80,1.00,1.00,0.00,1.00,5.00,2.00,12.00,4.00,6.00,0.00,0.00,151.00,4.00,0.00,3.00,14.00,268.00
3540.00,1,178.00,6.00,10.00,1.00,90.92,1.00,0.00,0.00,0.00,6.00,2.00,12.00,0.00,1.00,0.00,0.00,180.30,4.00,2.00,3.00,13.00,0.00
1365.00,1,42.00,8.00,7.00,5.00,68.00,1.00,1.00,0.00,0.00,5.00,1.00,2.00,0.00,0.00,1.00,1.00,86.40,4.00,0.00,2.00,17.00,90.00
1655.00,1,98.00,3.00,3.00,3.00,110.52,1.00,3.00,0.00,0.00,6.00,1.00,2.00,4.00,0.00,0.00,0.00,170.00,4.00,1.00,3.00,14.00,0.00
4695.00,1,94.00,8.00,10.00,6.00,76.32,1.00,0.00,0.00,1.00,6.00,1.00,21.00,0.00,5.00,1.00,0.00,180.00,4.00,1.00,4.00,11.00,714.00
1560.00,1,49.00,8.00,4.00,8.00,107.89,1.00,2.00,0.00,1.00,5.00,2.00,30.00,6.00,4.00,0.00,0.00,107.30,4.00,0.00,3.00,12.00,168.00
2527.50,1,105.00,4.00,6.00,8.00,128.42,1.00,3.00,0.00,0.00,4.00,2.00,19.00,0.00,1.00,0.00,0.00,177.10,4.00,0.00,3.00,11.00,128.00
1700.00,1,38.00,2.00,6.00,10.00,133.01,1.00,6.00,0.00,0.00,6.00,1.00,8.00,0.00,5.00,1.00,0.00,122.00,4.00,1.00,3.00,13.00,176.00
2887.50,1,54.00,7.00,6.00,10.00,38.84,1.00,4.00,0.00,1.00,5.00,1.00,12.00,0.00,0.00,0.00,0.00,150.10,4.00,1.00,3.00,13.00,340.00
1375.00,1,72.00,7.00,4.00,8.00,119.95,1.00,1.00,1.00,1.00,6.00,1.00,9.00,0.00,0.00,1.00,0.00,88.90,4.00,0.00,3.00,12.00,0.00
1819.00,1,40.00,3.00,8.00,5.00,104.25,1.00,2.00,0.00,0.00,5.00,2.00,0.00,4.00,2.00,0.00,0.00,126.00,4.00,0.00,3.00,12.00,174.00
1295.00,1,29.00,9.00,6.00,8.00,34.65,1.00,1.00,0.00,1.00,5.00,1.00,0.00,3.00,1.00,1.00,0.00,147.50,4.00,1.00,2.00,16.00,0.00
1300.00,1,64.00,7.00,6.00,4.00,112.29,1.00,2.00,0.00,1.00,5.00,1.00,2.00,0.00,3.00,0.00,0.00,128.70,4.00,0.00,3.00,15.00,0.00
1605.00,1,68.00,2.00,7.00,10.00,70.00,1.00,1.00,0.00,0.00,5.00,2.00,0.00,0.00,1.00,0.00,0.00,139.80,4.00,1.00,3.00,15.00,0.00
3780.00,1,98.00,9.00,8.00,9.00,139.60,1.00,2.00,0.00,1.00,5.00,1.00,0.00,3.00,6.00,0.00,0.00,178.60,4.00,1.00,4.00,9.00,240.00
2012.50,1,30.00,1.00,5.00,10.00,58.00,1.00,3.00,1.00,0.00,6.00,3.00,10.00,1.00,3.00,0.00,0.00,163.90,4.00,0.00,2.00,15.00,0.00
3997.50,1,69.00,2.00,10.00,3.00,68.58,0.00,3.00,0.00,1.00,5.00,1.00,52.00,3.00,3.00,0.00,0.00,175.20,4.00,1.00,3.00,13.00,412.00
2835.00,1,50.00,8.00,6.00,5.00,129.22,1.00,7.00,0.00,1.00,5.00,2.00,26.00,1.00,3.00,1.00,1.00,214.90,4.00,1.00,3.00,14.00,0.00
1330.00,1,38.00,6.00,5.00,4.00,57.20,1.00,1.00,0.00,1.00,6.00,1.00,8.00,0.00,9.00,0.00,0.00,157.30,4.00,0.00,2.00,15.00,0.00
6150.00,1,157.00,7.00,10.00,10.00,116.91,1.00,0.00,0.00,1.00,6.00,1.00,2.00,0.00,0.00,0.00,0.00,196.60,4.00,1.00,4.00,11.00,754.00
1140.00,1,51.00,4.00,2.00,3.00,82.46,1.00,2.00,0.00,1.00,5.00,2.00,6.00,5.00,2.00,0.00,0.00,103.90,4.00,0.00,2.00,15.00,0.00
2080.00,1,55.00,9.00,6.00,4.00,142.07,1.00,4.00,0.00,1.00,6.00,2.00,7.00,0.00,1.00,0.00,0.00,198.20,4.00,1.00,3.00,14.00,242.00
1790.00,1,68.00,6.00,7.00,9.00,91.50,1.00,0.00,0.00,0.00,6.00,1.00,12.00,0.00,0.00,0.00,0.00,134.90,4.00,0.00,3.00,15.00,108.00
1900.00,1,79.00,2.00,7.00,5.00,75.87,1.00,1.00,0.00,1.00,6.00,2.00,15.00,2.00,0.00,0.00,0.00,150.00,4.00,0.00,3.00,12.00,210.00
1774.00,1,72.00,6.00,7.00,8.00,111.16,1.00,3.00,0.00,1.00,5.00,1.00,13.00,0.00,0.00,0.00,0.00,135.60,4.00,1.00,3.00,12.00,0.00
2550.00,1,105.00,4.00,6.00,10.00,105.68,1.00,8.00,0.00,1.00,6.00,1.00,0.00,1.00,5.00,1.00,0.00,143.70,4.00,1.00,3.00,12.00,0.00
650.00,1,15.00,7.00,11.00,8.00,128.05,1.00,2.00,0.00,1.00,6.00,2.00,1.00,0.00,7.00,0.00,0.00,158.80,4.00,0.00,1.00,17.00,0.00
3000.00,1,56.00,4.00,7.00,5.00,118.64,1.00,2.00,0.00,0.00,6.00,2.00,8.00,0.00,1.00,0.00,0.00,161.10,4.00,0.00,4.00,10.00,0.00
890.00,1,14.00,9.00,11.00,10.00,50.80,1.00,4.00,0.00,0.00,5.00,2.00,2.00,0.00,2.00,0.00,0.00,136.10,4.00,0.00,2.00,16.00,0.00
1255.00,1,32.00,6.00,7.00,9.00,57.73,1.00,1.00,1.00,0.00,5.00,2.00,2.00,8.00,4.00,1.00,1.00,90.20,4.00,0.00,2.00,15.00,75.00
1730.00,1,60.00,8.00,9.00,2.00,210.74,1.00,1.00,1.00,0.00,6.00,2.00,9.00,8.00,1.00,1.00,1.00,140.50,4.00,1.00,3.00,11.00,163.00
1325.00,1,29.00,2.00,7.00,3.00,63.00,1.00,1.00,0.00,1.00,6.00,2.00,12.00,0.00,1.00,0.00,0.00,141.20,4.00,1.00,2.00,18.00,0.00
1448.00,1,37.00,7.00,6.00,5.00,94.00,1.00,5.00,0.00,1.00,4.00,2.00,0.00,4.00,0.00,1.00,0.00,111.20,4.00,1.00,2.00,17.00,0.00
1050.00,1,13.00,6.00,12.00,3.00,93.60,1.00,3.00,0.00,1.00,6.00,2.00,43.00,3.00,0.00,0.00,0.00,125.80,4.00,0.00,2.00,14.00,0.00
1060.00,1,14.00,2.00,11.00,10.00,26.16,1.00,1.00,0.00,1.00,6.00,1.00,13.00,0.00,8.00,0.00,0.00,130.20,4.00,0.00,3.00,15.00,304.00
1800.00,1,42.00,7.00,8.00,7.00,137.50,1.00,4.00,0.00,1.00,6.00,2.00,13.00,0.00,3.00,1.00,0.00,179.00,4.00,2.00,3.00,13.00,360.00
1280.00,1,27.00,6.00,3.00,3.00,62.00,1.00,4.00,1.00,1.00,5.00,1.00,4.00,0.00,2.00,0.00,0.00,132.40,4.00,0.00,2.00,15.00,0.00
2610.00,1,53.00,2.00,7.00,2.00,31.30,1.00,1.00,0.00,1.00,6.00,2.00,0.00,3.00,2.00,1.00,1.00,172.60,4.00,1.00,3.00,13.00,280.00
1530.00,1,67.00,2.00,6.00,8.00,79.03,1.00,2.00,0.00,1.00,5.00,1.00,6.00,0.00,1.00,0.00,0.00,103.40,4.00,1.00,3.00,12.00,40.00
1660.00,1,79.00,4.00,4.00,10.00,84.29,1.00,1.00,0.00,0.00,5.00,2.00,25.00,0.00,2.00,0.00,0.00,150.40,4.00,0.00,3.00,11.00,22.00
2050.00,1,53.00,2.00,4.00,2.00,105.03,0.00,2.00,0.00,1.00,5.00,1.00,25.00,0.00,5.00,0.00,0.00,161.00,4.00,2.00,3.00,13.00,28.00
1520.00,1,65.00,2.00,4.00,3.00,94.72,1.00,6.00,0.00,1.00,6.00,2.00,0.00,0.00,0.00,1.00,0.00,109.70,4.00,0.00,3.00,14.00,0.00
1360.00,1,32.00,5.00,7.00,2.00,110.75,1.00,0.00,0.00,1.00,5.00,2.00,22.00,0.00,2.00,0.00,0.00,127.40,4.00,0.00,3.00,12.00,0.00
2948.75,1,41.00,1.00,6.00,6.00,35.00,1.00,0.00,0.00,0.00,6.00,2.00,5.00,0.00,4.00,0.00,0.00,135.00,4.00,0.00,3.00,15.00,259.00
835.00,1,13.00,5.00,11.00,3.00,26.74,1.00,1.00,0.00,1.00,6.00,2.00,3.00,0.00,1.00,1.00,0.00,109.20,4.00,0.00,2.00,17.00,0.00
1480.00,1,95.00,2.00,3.00,2.00,78.35,1.00,0.00,0.00,0.00,6.00,1.00,13.00,0.00,3.00,0.00,0.00,117.50,4.00,0.00,3.00,14.00,0.00
2715.00,1,129.00,5.00,9.00,2.00,49.01,1.00,1.00,0.00,0.00,5.00,2.00,14.00,4.00,1.00,1.00,1.00,131.40,4.00,1.00,3.00,11.00,166.00
1190.00,1,45.00,6.00,5.00,3.00,200.46,1.00,3.00,0.00,1.00,7.00,1.00,3.00,0.00,5.00,0.00,0.00,125.10,4.00,0.00,2.00,16.00,0.00
1699.00,1,54.00,7.00,7.00,2.00,129.28,1.00,0.00,0.00,1.00,5.00,1.00,0.00,7.00,1.00,1.00,0.00,103.40,4.00,0.00,4.00,11.00,335.00
2572.50,1,115.00,4.00,8.00,6.00,59.40,1.00,2.00,0.00,1.00,6.00,2.00,11.00,0.00,1.00,0.00,0.00,134.20,4.00,1.00,3.00,13.00,196.00
3225.00,1,57.00,9.00,9.00,10.00,103.40,1.00,3.00,0.00,1.00,5.00,2.00,5.00,2.00,14.00,1.00,0.00,158.40,4.00,1.00,3.00,13.00,0.00
1300.00,1,33.00,4.00,4.00,9.00,77.34,1.00,2.00,2.00,1.00,5.00,1.00,50.00,0.00,4.00,0.00,0.00,136.00,4.00,1.00,3.00,12.00,0.00
2000.00,1,55.00,2.00,6.00,7.00,114.26,0.00,4.00,0.00,0.00,6.00,2.00,8.00,0.00,6.00,1.00,0.00,208.20,4.00,0.00,3.00,12.00,0.00
2240.00,1,44.00,1.00,6.00,2.00,29.00,1.00,1.00,0.00,1.00,5.00,0.00,7.00,2.00,1.00,0.00,0.00,119.60,4.00,2.00,3.00,14.00,0.00
3075.00,1,183.00,5.00,8.00,1.00,60.40,1.00,0.00,0.00,1.00,6.00,1.00,6.00,4.00,0.00,0.00,0.00,132.40,4.00,1.00,3.00,12.00,176.00
1899.00,1,46.00,5.00,5.00,1.00,138.30,1.00,0.00,1.00,1.00,5.00,1.00,2.00,1.00,3.00,0.00,0.00,162.90,4.00,1.00,3.00,13.00,0.00
1550.00,1,121.00,2.00,6.00,3.00,23.72,1.00,4.00,1.00,1.00,6.00,2.00,3.00,0.00,5.00,0.00,0.00,141.60,4.00,0.00,3.00,12.00,0.00
1620.00,1,42.00,3.00,5.00,1.00,96.74,1.00,0.00,0.00,1.00,6.00,2.00,0.00,0.00,2.00,1.00,1.00,140.00,4.00,0.00,3.00,11.00,141.00
1520.00,1,44.00,2.00,5.00,5.00,118.64,1.00,1.00,1.00,1.00,5.00,2.00,11.00,0.00,3.00,0.00,0.00,104.00,4.00,0.00,3.00,12.00,0.00
1305.00,1,87.00,4.00,4.00,10.00,109.67,0.00,2.00,0.00,1.00,5.00,1.00,11.00,0.00,10.00,0.00,0.00,120.00,4.00,0.00,2.00,16.00,0.00
1947.00,1,62.00,5.00,8.00,10.00,74.77,1.00,3.00,0.00,1.00,6.00,1.00,2.00,2.00,1.00,1.00,0.00,136.20,4.00,1.00,3.00,12.00,256.00
1450.00,1,131.00,5.00,4.00,5.00,116.59,1.00,1.00,0.00,1.00,6.00,2.00,14.00,0.00,0.00,0.00,0.00,109.70,4.00,0.00,3.00,13.00,0.00
1930.00,1,85.00,7.00,9.00,10.00,99.27,0.00,4.00,0.00,0.00,6.00,1.00,0.00,4.00,4.00,0.00,0.00,136.10,4.00,0.00,3.00,15.00,0.00
1989.00,1,62.00,3.00,7.00,2.00,110.02,1.00,3.00,0.00,0.00,6.00,2.00,7.00,0.00,1.00,0.00,0.00,122.60,4.00,0.00,4.00,10.00,0.00
1421.00,1,50.00,3.00,7.00,10.00,81.50,1.00,2.00,0.00,0.00,5.00,2.00,11.00,9.00,2.00,1.00,1.00,105.30,4.00,0.00,3.00,15.00,0.00
1368.00,1,46.00,3.00,4.00,8.00,82.90,0.00,4.00,1.00,1.00,6.00,2.00,14.00,0.00,6.00,0.00,0.00,111.70,4.00,0.00,2.00,16.00,0.00
1510.00,1,38.00,8.00,6.00,10.00,25.50,1.00,3.00,0.00,0.00,6.00,2.00,13.00,6.00,1.00,0.00,0.00,155.60,4.00,1.00,3.00,13.00,0.00
1230.00,1,67.00,5.00,6.00,2.00,63.50,1.00,2.00,1.00,1.00,5.00,2.00,6.00,2.00,3.00,0.00,0.00,91.20,4.00,0.00,2.00,17.00,60.00
1493.00,1,54.00,7.00,4.00,7.00,80.44,1.00,2.00,0.00,0.00,5.00,1.00,0.00,1.00,2.00,0.00,0.00,122.80,4.00,0.00,2.00,16.00,0.00
1590.00,1,50.00,6.00,4.00,4.00,89.00,1.00,2.00,0.00,1.00,5.00,1.00,24.00,0.00,1.00,0.00,0.00,139.40,4.00,2.00,3.00,12.00,247.00
1700.00,1,38.00,8.00,9.00,2.00,107.25,1.00,2.00,0.00,0.00,5.00,0.00,25.00,2.00,0.00,0.00,0.00,117.30,4.00,2.00,3.00,14.00,81.00
929.00,1,14.00,8.00,11.00,3.00,78.44,1.00,1.00,0.00,1.00,6.00,1.00,7.00,0.00,0.00,0.00,0.00,104.00,4.00,0.00,3.00,11.00,0.00
1195.00,1,62.00,4.00,6.00,1.00,205.60,1.00,3.00,1.00,1.00,6.00,2.00,9.00,0.00,1.00,1.00,0.00,130.20,4.00,0.00,2.00,15.00,268.00
1985.00,1,51.00,6.00,8.00,5.00,83.49,1.00,1.00,0.00,1.00,6.00,2.00,2.00,0.00,2.00,1.00,0.00,172.50,4.00,0.00,3.00,12.00,0.00
1885.00,1,135.00,6.00,7.00,1.00,78.95,1.00,0.00,0.00,1.00,5.00,2.00,40.00,0.00,0.00,0.00,0.00,143.20,4.00,1.00,3.00,13.00,0.00
2100.00,1,150.00,6.00,9.00,2.00,89.00,1.00,2.00,0.00,1.00,5.00,2.00,4.00,1.00,5.00,0.00,0.00,159.00,4.00,0.00,3.00,11.00,0.00
1765.00,1,120.00,4.00,7.00,5.00,109.29,1.00,2.00,0.00,0.00,6.00,2.00,0.00,1.00,1.00,0.00,0.00,141.40,4.00,1.00,3.00,14.00,0.00
850.00,1,15.00,8.00,12.00,5.00,84.70,1.00,0.00,0.00,0.00,6.00,2.00,23.00,0.00,7.00,1.00,0.00,152.60,4.00,0.00,1.00,15.00,0.00
2432.50,1,34.00,1.00,6.00,9.00,33.00,1.00,0.00,0.00,1.00,6.00,1.00,10.00,8.00,0.00,1.00,1.00,105.60,4.00,0.00,2.00,15.00,0.00
1590.00,1,35.00,9.00,7.00,2.00,99.05,1.00,1.00,0.00,1.00,5.00,1.00,0.00,9.00,4.00,1.00,0.00,121.80,4.00,0.00,3.00,12.00,0.00
1735.00,1,103.00,4.00,7.00,9.00,68.97,1.00,0.00,0.00,1.00,6.00,2.00,31.00,9.00,2.00,1.00,0.00,125.80,4.00,0.00,3.00,15.00,0.00
1950.00,1,44.00,2.00,4.00,10.00,81.15,1.00,2.00,0.00,0.00,6.00,2.00,6.00,0.00,0.00,0.00,0.00,167.50,4.00,0.00,3.00,13.00,0.00
1240.00,1,72.00,3.00,4.00,9.00,75.50,1.00,1.00,0.00,1.00,6.00,1.00,0.00,0.00,3.00,0.00,0.00,107.40,4.00,1.00,3.00,11.00,0.00
1540.00,1,32.00,3.00,4.00,3.00,107.43,1.00,0.00,1.00,1.00,5.00,2.00,6.00,4.00,4.00,1.00,0.00,138.00,4.00,0.00,2.00,16.00,295.00
1625.00,1,88.00,6.00,5.00,10.00,88.23,1.00,1.00,0.00,0.00,6.00,2.00,28.00,0.00,0.00,0.00,0.00,108.20,4.00,0.00,3.00,11.00,0.00
1200.00,1,43.00,8.00,4.00,8.00,96.00,0.00,2.00,0.00,1.00,5.00,2.00,23.00,3.00,0.00,1.00,1.00,114.40,4.00,1.00,2.00,16.00,69.00
1780.00,1,61.00,8.00,7.00,5.00,82.00,1.00,1.00,0.00,1.00,6.00,1.00,11.00,9.00,2.00,0.00,0.00,121.20,4.00,0.00,3.00,12.00,0.00
2089.00,1,96.00,8.00,7.00,9.00,86.40,1.00,1.00,0.00,0.00,7.00,1.00,10.00,0.00,0.00,0.00,0.00,133.80,4.00,0.00,3.00,14.00,0.00
1865.00,1,47.00,4.00,6.00,10.00,100.50,1.00,1.00,0.00,1.00,6.00,1.00,0.00,2.00,0.00,0.00,0.00,144.50,4.00,0.00,3.00,14.00,50.00
1000.00,1,12.00,7.00,12.00,10.00,81.92,1.00,3.00,1.00,1.00,5.00,2.00,10.00,3.00,3.00,1.00,1.00,120.40,4.00,0.00,2.00,16.00,0.00
2640.00,1,189.00,2.00,7.00,3.00,118.37,1.00,0.00,0.00,1.00,6.00,1.00,47.00,0.00,1.00,0.00,0.00,166.10,4.00,0.00,3.00,14.00,442.00
3198.00,1,68.00,8.00,7.00,3.00,213.31,1.00,2.00,1.00,1.00,6.00,2.00,0.00,0.00,4.00,0.00,0.00,148.80,4.00,1.00,3.00,15.00,0.00
2683.50,1,190.00,9.00,7.00,5.00,91.08,1.00,0.00,0.00,1.00,5.00,1.00,17.00,0.00,2.00,0.00,0.00,157.30,4.00,0.00,3.00,14.00,110.00
1675.00,1,65.00,5.00,6.00,2.00,94.00,1.00,1.00,0.00,1.00,5.00,1.00,0.00,0.00,2.00,0.00,0.00,126.40,4.00,2.00,3.00,13.00,324.00
1765.00,1,117.00,3.00,7.00,8.00,17.80,0.00,0.00,0.00,1.00,5.00,2.00,0.00,0.00,0.00,1.00,0.00,150.10,4.00,1.00,3.00,15.00,342.00
1449.00,1,34.00,4.00,5.00,7.00,86.39,1.00,3.00,0.00,1.00,5.00,1.00,8.00,4.00,3.00,0.00,0.00,96.00,4.00,0.00,2.00,17.00,0.00
813.00,1,15.00,3.00,11.00,8.00,53.20,1.00,0.00,0.00,1.00,5.00,1.00,42.00,0.00,2.00,1.00,0.00,80.80,4.00,0.00,2.00,15.00,0.00
880.00,1,14.00,6.00,12.00,2.00,138.78,1.00,1.00,0.00,0.00,6.00,1.00,16.00,0.00,1.00,0.00,0.00,109.20,4.00,0.00,2.00,16.00,381.00
1500.00,1,36.00,7.00,6.00,7.00,72.00,1.00,1.00,0.00,0.00,6.00,1.00,0.00,7.00,1.00,0.00,0.00,158.80,4.00,0.00,3.00,13.00,0.00
3136.00,1,42.00,1.00,5.00,6.00,49.00,1.00,0.00,0.00,1.00,5.00,2.00,35.00,0.00,0.00,0.00,0.00,129.40,4.00,0.00,3.00,11.00,88.00
4110.00,1,104.00,7.00,10.00,3.00,127.73,1.00,1.00,0.00,0.00,5.00,2.00,13.00,2.00,3.00,0.00,0.00,165.20,4.00,2.00,3.00,13.00,300.00
2125.00,1,153.00,4.00,8.00,1.00,99.07,1.00,0.00,0.00,1.00,6.00,1.00,0.00,0.00,8.00,0.00,0.00,135.80,4.00,1.00,3.00,12.00,176.00
2095.00,1,130.00,8.00,8.00,10.00,40.90,1.00,1.00,0.00,1.00,5.00,1.00,8.00,0.00,5.00,0.00,0.00,155.40,4.00,1.00,3.00,13.00,108.00
1599.00,1,40.00,6.00,3.00,3.00,99.47,1.00,1.00,0.00,1.00,5.00,2.00,0.00,2.00,0.00,0.00,0.00,115.20,4.00,0.00,2.00,18.00,0.00
2070.00,1,173.00,9.00,6.00,6.00,75.98,1.00,0.00,0.00,1.00,5.00,1.00,8.00,0.00,1.00,1.00,0.00,135.80,4.00,1.00,3.00,14.00,146.00
3300.00,1,158.00,4.00,9.00,6.00,89.49,1.00,3.00,1.00,1.00,6.00,1.00,12.00,2.00,1.00,0.00,0.00,168.40,4.00,1.00,3.00,14.00,616.00
940.00,1,15.00,7.00,12.00,1.00,228.73,1.00,3.00,0.00,0.00,5.00,1.00,30.00,0.00,0.00,1.00,0.00,102.00,4.00,0.00,1.00,16.00,0.00
1859.00,1,77.00,3.00,7.00,8.00,77.20,1.00,0.00,0.00,1.00,5.00,1.00,4.00,4.00,1.00,1.00,0.00,158.20,4.00,0.00,3.00,13.00,0.00
2120.00,1,75.00,3.00,6.00,4.00,100.67,1.00,0.00,0.00,1.00,5.00,1.00,13.00,5.00,2.00,0.00,0.00,166.10,4.00,1.00,3.00,11.00,0.00
1375.00,1,32.00,9.00,4.00,8.00,100.12,1.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,2.00,1.00,0.00,118.10,4.00,0.00,3.00,11.00,0.00
1475.00,1,41.00,8.00,7.00,10.00,155.64,1.00,6.00,0.00,1.00,5.00,2.00,51.00,1.00,3.00,1.00,1.00,126.40,4.00,0.00,3.00,12.00,0.00
1407.00,1,62.00,3.00,8.00,3.00,104.60,1.00,0.00,0.00,1.00,6.00,2.00,8.00,7.00,4.00,0.00,0.00,147.00,4.00,0.00,3.00,14.00,0.00
1900.00,1,49.00,9.00,7.00,2.00,99.20,0.00,4.00,0.00,1.00,5.00,1.00,52.00,3.00,2.00,0.00,0.00,128.50,4.00,1.00,3.00,14.00,0.00
3577.50,1,70.00,2.00,8.00,1.00,154.02,1.00,3.00,0.00,1.00,5.00,2.00,0.00,2.00,0.00,1.00,1.00,180.10,4.00,2.00,3.00,13.00,0.00
2030.00,1,145.00,4.00,8.00,2.00,106.41,1.00,5.00,0.00,1.00,6.00,2.00,0.00,0.00,7.00,1.00,0.00,151.20,4.00,0.00,4.00,11.00,264.00
1185.00,1,27.00,9.00,5.00,6.00,82.80,1.00,0.00,0.00,1.00,6.00,1.00,14.00,0.00,2.00,0.00,0.00,121.60,4.00,0.00,2.00,15.00,0.00
2130.00,1,214.00,4.00,8.00,2.00,78.04,1.00,1.00,0.00,1.00,5.00,1.00,39.00,4.00,3.00,1.00,0.00,135.80,4.00,1.00,3.00,13.00,240.00
3127.25,1,69.00,1.00,6.00,10.00,30.00,1.00,2.00,0.00,1.00,4.00,1.00,49.00,2.00,0.00,0.00,0.00,155.30,4.00,0.00,3.00,12.00,0.00
1390.00,1,45.00,8.00,6.00,3.00,95.00,1.00,0.00,0.00,1.00,6.00,2.00,0.00,8.00,3.00,0.00,0.00,163.20,4.00,1.00,2.00,15.00,183.00
1000.00,1,14.00,7.00,12.00,2.00,90.00,1.00,4.00,0.00,1.00,6.00,1.00,8.00,0.00,3.00,0.00,0.00,139.20,4.00,0.00,1.00,17.00,0.00
1525.00,1,101.00,2.00,8.00,4.00,110.19,1.00,1.00,0.00,1.00,5.00,2.00,2.00,0.00,0.00,0.00,0.00,152.70,4.00,1.00,3.00,12.00,0.00
1715.00,1,46.00,5.00,4.00,1.00,68.03,1.00,0.00,0.00,1.00,5.00,1.00,52.00,0.00,5.00,0.00,0.00,173.00,4.00,0.00,3.00,13.00,0.00
1499.00,1,43.00,7.00,7.00,2.00,71.96,1.00,0.00,1.00,1.00,5.00,2.00,13.00,0.00,5.00,0.00,0.00,145.60,4.00,1.00,3.00,14.00,0.00
2587.50,1,45.00,6.00,10.00,5.00,64.53,1.00,0.00,0.00,0.00,6.00,2.00,2.00,1.00,3.00,0.00,0.00,129.60,4.00,0.00,3.00,13.00,136.00
1840.00,1,53.00,6.00,9.00,2.00,92.09,1.00,2.00,0.00,1.00,7.00,2.00,10.00,6.00,8.00,0.00,0.00,154.00,4.00,0.00,3.00,15.00,0.00
2502.50,1,111.00,1.00,5.00,2.00,32.00,1.00,1.00,0.00,1.00,5.00,2.00,44.00,0.00,9.00,0.00,0.00,132.80,4.00,2.00,3.00,13.00,451.00
1289.00,1,29.00,2.00,6.00,3.00,33.80,1.00,0.00,0.00,1.00,6.00,1.00,0.00,0.00,3.00,0.00,0.00,137.80,4.00,0.00,2.00,18.00,0.00
